source,description,description_clean,unit_clean,quantity,rate,material,grade,thickness_mm,thickness_assumed,emission_factor,ef_unit,ef_source,ef_label,cci,cci_label,cci_outlier,extr_method,prop_grade
PA,Lobby area upto sill 1.2 m,lobby area upto sill 1 2 m,m2,2012.59,157.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,72.9554,has_cci,False,section_context,
PA,"Providing and applying Plastic emulsion paint for interior ceiling  with 2 coats of Birla white putty +1 coat of w/b primer and two coats of  emulsion paint of asian/berger/jotun make,  of approved colour.  And preparing the surface by cleaning/sanding, filling up the cracks with crack filler, erecting and dismantling of scaffolding as & when it is required, finishing the surface with roller etc., complete. Note: Contractor shall arrange for his own scaffolding materials, ladders etc., legs of the ladders shall be covered properly with gunny bags so that floor does not get damaged. Floor shall be properly covered with plastic sheets to avoid spillage of paint while applying etc., complete  with all leads & lifts at all levels complete and as directed by Engineer-in-charge. ",providing and applying plastic emulsion paint for interior ceiling with 2 coats of birla white putty 1 coat of w b primer and two coats of emulsion paint of asian berger jotun make of approved colour and preparing the surface by cleaning sanding filling up the cracks with crack filler erecting and dismantling of scaffolding as when it is required finishing the surface with roller etc complete note contractor shall arrange for his own scaffolding materials ladders etc legs of the ladders shall be covered properly with gunny bags so that floor does not get damaged floor shall be properly covered with plastic sheets to avoid spillage of paint while applying etc complete with all leads lifts at all levels complete and as directed by engineer in charge,m2,89284.68900000001,157.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,72.9554,has_cci,False,keyword,
PA,"Providing and applying 2 coats of whitewash of approved make, over RCC/sponge plastered surface etc., including preparing  the  surface  by  cleaning  the  cement  mortar, cement concrete, removing  the dust/dirt/oil/grease, sanding, filling up the dents, cracks, undulations with crack filler of approved make, erecting and dismantling of scaffolding, curing etc., complete with all leads & lifts at all levels complete and as directed by Engineer-in-charge.",providing and applying 2 coats of whitewash of approved make over rcc sponge plastered surface etc including preparing the surface by cleaning the cement mortar cement concrete removing the dust dirt oil grease sanding filling up the dents cracks undulations with crack filler of approved make erecting and dismantling of scaffolding curing etc complete with all leads lifts at all levels complete and as directed by engineer in charge,m2,132232.0,77.0,concrete,M20,75.0,True,21.3675,kgCO2e/m2,ICE V4.1 Concrete CEM I M20 × 75mm,has_ef,3.6036,has_cci,False,keyword_defaultgrade,
PA,"Providing and applying 2 coats of Oil bound Distemper  of approved shade / colour / make over a  coat of w/b primer , The rate to include preparing the surface, required grinding, making good the surface,  scaffolding etc complete at all leads and lifts as per the instructions of the Engineer in charge.",providing and applying 2 coats of oil bound distemper of approved shade colour make over a coat of w b primer the rate to include preparing the surface required grinding making good the surface scaffolding etc complete at all leads and lifts as per the instructions of the engineer in charge,m2,54232.0,121.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,56.2268,has_cci,False,keyword,
PA,"Providing & applying 2 of Synthetic Enamle paint of approved make/shade with a coat of primer for Columns, Core walls & Retaining wall upto 1.2 mtr height. Rate includes surface preparation",providing applying 2 of synthetic enamle paint of approved make shade with a coat of primer for columns core walls retaining wall upto 1 height rate includes surface preparation,m2,2633.0,223.0,concrete,M20,200.0,True,56.98,kgCO2e/m2,ICE V4.1 Concrete CEM I M20 × 200mm,has_ef,3.9137,has_cci,False,section_context_defaultgrade,
PA,"Providing  and applying  Weather  scheild external grade emulsion  paint of approved  color and make  to External  walls  and  after  plastered  surface  and finishing  with two coats  of primer,  and two  coats of paint including  cost of material,  labour,  scaffolding, making good the wall repairing the cracks with crack filler  etc., all complete  as  directed  by  the  Engineer   incharge.  Rate  to  include  application  at all heights  & levels,  surfaces  and textures.  Engineer  incharges'  approval  required  after each coat. Tenderer to submit sample to the Engineer incharges for approval. Paint material shall be anti fungus, anti flaky etc.",providing and applying weather scheild external grade emulsion paint of approved color and make to external walls and after plastered surface and finishing with two coats of primer and two coats of paint including cost of material labour scaffolding making good the wall repairing the cracks with crack filler etc all complete as directed by the engineer incharge rate to include application at all heights levels surfaces and textures engineer incharges approval required after each coat tenderer to submit sample to the engineer incharges for approval paint material shall be anti fungus anti flaky etc,m2,25036.44,226.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,105.0186,has_cci,False,keyword,
PA,Texture Paint- longer side/ For wall,texture paint longer side for wall,m2,40305.0,510.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,236.9888,has_cci,False,section_context,
PA,Texture Paint -Grc jaali / For GRC Jaali,texture paint grc jaali for grc jaali,m2,5573.0,510.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,236.9888,has_cci,False,section_context,
PA,Texture Paint - RCC Chajja / Elevation beam,texture paint rcc chajja elevation beam,m2,11172.0,510.0,concrete,M20,75.0,True,21.3675,kgCO2e/m2,ICE V4.1 Concrete CEM I M20 × 75mm,has_ef,23.868,has_cci,False,keyword_defaultgrade,
PA,For Staircase flights areas,for staircase flights areas,m,2447.999999999999,94.0,concrete,M20,,False,284.9,kgCO2e/m3,"ICE V4.1 Concrete CEM I M20 [unit=m, review]",has_ef,0.3299,has_cci,False,section_context_defaultgrade,
PA,For Staircase Landing areas,for staircase landing areas,m,2828.8,75.0,concrete,M20,,False,284.9,kgCO2e/m3,"ICE V4.1 Concrete CEM I M20 [unit=m, review]",has_ef,0.2633,has_cci,False,section_context_defaultgrade,
PA,"Supply of leanto type M.S Steel Structure (50x50x2.6 mm thk MS box section for Tie and Leg, 50x25x2.6mm thk MS box section for cross Main Members and 25x25x2mm thk MS box section for cross Members) l2kg/sqm with two coats of synthetic enamel paint over one coat of zinc chromate primer as per IS lO79D. FRP sheet of 2mm thick fixed to the MS structure on top with necessary fixfures (Cost included) at 2.75 kgs/sqm Including Labour charges. transportation, lead, lift, fabrication, erection, all complete to the satisfaction of Project In Charge
",supply of leanto type m s steel structure 50x50x2 thk ms box section for tie and leg 50x25x2 thk ms box section for cross main members and 25x25x2mm thk ms box section for cross members l2kg sqm with two coats of synthetic enamel paint over one coat of zinc chromate primer as per is lo79d frp sheet of thick fixed to the ms structure on top with necessary fixfures cost included at 2 75 kgs sqm including labour charges transportation lead lift fabrication erection all complete to the satisfaction of project in charge,m2,629.2724999999999,4144.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,1925.6506,has_cci,True,keyword,
PA,"Providing & fixing 12mm thick Bison board for rain water pipe covering, cut to required shapes & size  supported with MS  frame work, supports  properly bolted and screwed as per the  detailed drawings, and painting the steel work with enamel paint of approved coats over  one coat of  zinc chromate primer etc., complete. ",providing fixing thick bison board for rain water pipe covering cut to required shapes size supported with ms frame work supports properly bolted and screwed as per the detailed drawings and painting the steel work with enamel paint of approved coats over one coat of zinc chromate primer etc complete,m2,2706.7,2741.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,1273.6989,has_cci,True,keyword,
PA,"Providing and fixing in position Corner Guards of size 75 x 75 x 25mm thick Moulded Rubber casing & cladded to column including necessary fixing arrangements like counter screws, with fluorescent yellow strips etc., the corner guards shall be of 1000 mm minimum length and fixed at 300 mm to the bottom from finished floor level. The rates to be inclusive of transportation, loading & unloading & fixing charges",providing and fixing in position corner guards of size 75 x 75 x thick moulded rubber casing cladded to column including necessary fixing arrangements like counter screws with fluorescent yellow strips etc the corner guards shall be of minimum length and fixed at to the bottom from finished floor level the rates to be inclusive of transportation loading unloading fixing charges,nos,1850.0,829.0,flooring,,,False,,,,no_ice_ef,,no_ef_no_cci,False,keyword,
PA,"Chain Link Fencing for DG room: Providing & fixing Chain link fencing as per the drawing with required painting & civil works.
Location: Above 1.5m periphery wall ",chain link fencing for dg room providing fixing chain link fencing as per the drawing with required painting civil works location above 1 5m periphery wall,m2,350.0,2100.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,975.8364,has_cci,True,keyword,
PA,"Providing and fixing GRC Jaalis (screening) of approved size, design and thickness as per  specifications/detailed drawing .Cost to be included scaffolding ,lifting ,fixing etc.complete.",providing and fixing grc jaalis screening of approved size design and thickness as per specifications detailed drawing cost to be included scaffolding lifting fixing etc complete,m2,5187.8,4882.0,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,2268.5874,has_cci,True,section_context,
