source,description,grade,unit_clean,quantity_m3,ef_baseline,scenario,ggbs_fraction,ef_adjusted,carbon_kgCO2e,premium_inr,saved_per_m3
Eco,7th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,7th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,8th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,8th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,8th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,9th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,9th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,9th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,10th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,10th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,10th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,11th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,11th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,11th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,12th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,12th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,12th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,13th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,13th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,13th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,14th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,14th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,14th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,15th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,15th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,15th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,16th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,16th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,16th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,17th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,17th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,17th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,18th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,18th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,18th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,19th floor,M30,m3,72.0,331.2,A_baseline,0.0,331.2,23846.4,0.0,0.0
Eco,19th floor,M30,m3,72.0,331.2,B_30pct,0.3,251.4,18100.8,4590.0,79.8
Eco,19th floor,M30,m3,72.0,331.2,C_50pct,0.5,198.2,14270.4,7650.0,133.0
Eco,20th floor,M30,m3,16.0,331.2,A_baseline,0.0,331.2,5299.2,0.0,0.0
Eco,20th floor,M30,m3,16.0,331.2,B_30pct,0.3,251.4,4022.4,1020.0,79.8
Eco,20th floor,M30,m3,16.0,331.2,C_50pct,0.5,198.2,3171.2,1700.0,133.0
Eco,21st floor,M30,m3,8.0,331.2,A_baseline,0.0,331.2,2649.6,0.0,0.0
Eco,21st floor,M30,m3,8.0,331.2,B_30pct,0.3,251.4,2011.2,510.0,79.8
Eco,21st floor,M30,m3,8.0,331.2,C_50pct,0.5,198.2,1585.6,850.0,133.0
Eco,22nd floor,M30,m3,8.0,331.2,A_baseline,0.0,331.2,2649.6,0.0,0.0
Eco,22nd floor,M30,m3,8.0,331.2,B_30pct,0.3,251.4,2011.2,510.0,79.8
Eco,22nd floor,M30,m3,8.0,331.2,C_50pct,0.5,198.2,1585.6,850.0,133.0
Eco,Terrace floor,M30,m3,831.0,331.2,A_baseline,0.0,331.2,275227.2,0.0,0.0
Eco,Terrace floor,M30,m3,831.0,331.2,B_30pct,0.3,251.4,208913.4,52976.25,79.8
Eco,Terrace floor,M30,m3,831.0,331.2,C_50pct,0.5,198.2,164704.2,88293.75,133.0
Eco,Above Terrace,M30,m3,213.0,331.2,A_baseline,0.0,331.2,70545.6,0.0,0.0
Eco,Above Terrace,M30,m3,213.0,331.2,B_30pct,0.3,251.4,53548.2,13578.75,79.8
Eco,Above Terrace,M30,m3,213.0,331.2,C_50pct,0.5,198.2,42216.6,22631.25,133.0
Eco,Foundation-Stilt,M50,m3,1419.0,420.0,A_baseline,0.0,420.0,595980.0,0.0,0.0
Eco,Foundation-Stilt,M50,m3,1419.0,420.0,B_30pct,0.3,317.4,450390.6,90461.25,102.6
Eco,Foundation-Stilt,M50,m3,1419.0,420.0,C_50pct,0.5,249.0,353331.0,150768.75,171.0
Eco,Elevation features - fins/Window Boxing/ Pergola,M30,m3,983.0,331.2,A_baseline,0.0,331.2,325569.6,0.0,0.0
